lemma,inflection_type,inflected_form,stem,reduplicated_form,subject,object,mood,number,diminutive,locative
biimiskwa'an,3s - 0 - ch-conj,baamiskwa'ang,/biimiskwa'-/,,third_person_singular,inanimate_number_not_shown,changed_conjunct,,FALSE,FALSE
biimiskwa'an,2s - 0 - imp,biimiskwa'an,/biimiskwa'-/,,second_person_singular,inanimate_number_not_shown,imperative,,FALSE,FALSE
biima'igan,sg,biima'igan,/biima'igan-/,,,,,singular,FALSE,FALSE
biima'igan,pl,biima'iganan,/biima'igan-/,,,,,plural,FALSE,FALSE
gichitwaawibii'igan,sg,gichitwaawibii'igan,/gichitwaawibii'igan-/,,,,,singular,FALSE,FALSE
mimigosaga'ige,1s - ind,nimimigosaga'ige,/mimigosaga'ige-/,,first_person_singular,,independent,,FALSE,FALSE
mimigosaga'ige,3s - ind,mimigosaga'ige,/mimigosaga'ige-/,,third_person_singular,,independent,,FALSE,FALSE
mimigosaga'ige,3s - conj,mimigosaga'iged,/mimigosaga'ige-/,,third_person_singular,,conjunct,,FALSE,FALSE
mimigosaga'ige,3s - ch-conj,memigosaga'iged,/mimigosaga'ige-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
mamigosaga'igan,sg,mamigosaga'igan,/mamigosaga'igan-/,,,,,singular,FALSE,FALSE
mamigosaga'igan,pl,mamigosaga'iganan,/mamigosaga'igan-/,,,,,plural,FALSE,FALSE
onadin,1s - 3s - ind,indoonadinaa,/onadin-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
onadin,1s - 3s - ind,nindoonadinaa,/onadin-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
onadin,1s - 3s - ind,nidoonadinaa,/onadin-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
onadin,3s - 3' - ind,odoonadinaan,/onadin-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
onadin,3s - 3' - conj,onadinaad,/onadin-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
onadin,3s - 3' - ch-conj,wenadinaad,/onadin-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
onadin,2s - 3 - imp,onadin,/onadin-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
giishkizhigan,sg,giishkizhigan,/giishkizhigan-/,,,,,singular,FALSE,FALSE
giishkizhigan,pl,giishkizhiganan,/giishkizhigan-/,,,,,plural,FALSE,FALSE
giishkizhigan,dim,giishkizhigaans,/giishkizhigan-/,,,,,,TRUE,FALSE
giishkizhigan,loc,giishkizhiganing,/giishkizhigan-/,,,,,,FALSE,TRUE
gichigami,sg,gichigami,/gichigamy-/,,,,,singular,FALSE,FALSE
gichigami,pl,gichigamiin,/gichigamy-/,,,,,plural,FALSE,FALSE
gichigami,dim,gichigamiins,/gichigamy-/,,,,,,TRUE,FALSE
gichigami,loc,gichigamiing,/gichigamy-/,,,,,,FALSE,TRUE
gayaashk,sg,gayaashk,/gayaashkw-/,,,,,singular,FALSE,FALSE
gayaashk,pl,gayaashkwag,/gayaashkw-/,,,,,plural,FALSE,FALSE
gayaashk,pl,gayaashkog,/gayaashkw-/,,,,,plural,FALSE,FALSE
gayaashk,dim,gayaashkoons,/gayaashkw-/,,,,,,TRUE,FALSE
gayaashkwaawan,sg,gayaashkwaawan,/gayaashkwaawanw-/,,,,,singular,FALSE,FALSE
gayaashkwaawan,pl,gayaashkwaawanoon,/gayaashkwaawanw-/,,,,,plural,FALSE,FALSE
gayaashkogwan,sg,gayaashkogwan,/gayaashkogwan-/,,,,,singular,FALSE,FALSE
gayaashkogwan,pl,gayaashkogwanag,/gayaashkogwan-/,,,,,plural,FALSE,FALSE
gayaashkwazison,sg,gayaashkwazison,/gayaashkwazison-/,,,,,singular,FALSE,FALSE
gayaashkwazison,pl,gayaashkwazisonan,/gayaashkwazison-/,,,,,plural,FALSE,FALSE
gayaashkwazison,loc,gayaashkwazisoning,/gayaashkwazison-/,,,,,,FALSE,TRUE
nandawaabam,1s - 3s - ind,ninandawaabamaa,/nandawaabam-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
nandawaabam,3s - 3' - ind,onandawaabamaan,/nandawaabam-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
nandawaabam,3s - 3' - conj,nandawaabamaad,/nandawaabam-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
nandawaabam,3s - 3' - ch-conj,nendawaabamaad,/nandawaabam-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
nandawaabam,2s - 3 - imp,nandawaabam,/nandawaabam-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
giiwashkwe'ogo,1s - ind,ingiiwashkwe'og,/giiwashkwe'ogo-/,,first_person_singular,,independent,,FALSE,FALSE
giiwashkwe'ogo,1s - ind,ningiiwashkwe'og,/giiwashkwe'ogo-/,,first_person_singular,,independent,,FALSE,FALSE
giiwashkwe'ogo,1s - ind,nigiiwashkwe'og,/giiwashkwe'ogo-/,,first_person_singular,,independent,,FALSE,FALSE
giiwashkwe'ogo,3s - ind,giiwashkwe'ogo,/giiwashkwe'ogo-/,,third_person_singular,,independent,,FALSE,FALSE
giiwashkwe'ogo,3s - conj,giiwashkwe'ogod,/giiwashkwe'ogo-/,,third_person_singular,,conjunct,,FALSE,FALSE
giiwashkwe'ogo,3s - ch-conj,gaawashkwe'ogod,/giiwashkwe'ogo-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
apaabowaadan,1s - 0s - ind,indapaabowaadaan,/apaabowaad-/,,first_person_singular,singular_inanimate,independent,,FALSE,FALSE
apaabowaadan,3s - 0s - ind,odapaabowaadaan,/apaabowaad-/,,third_person_singular,singular_inanimate,independent,,FALSE,FALSE
apaabowaadan,3s - 0 - conj,apaabowaadang,/apaabowaad-/,,third_person_singular,inanimate_number_not_shown,conjunct,,FALSE,FALSE
apaabowaadan,3s - 0 - ch-conj,epaabowaadang,/apaabowaad-/,,third_person_singular,inanimate_number_not_shown,changed_conjunct,,FALSE,FALSE
apaabowaadan,2s - 0 - imp,apaabowaadan,/apaabowaad-/,,second_person_singular,inanimate_number_not_shown,imperative,,FALSE,FALSE
onabi',1s - 3s - ind,indoonabi'aa,/onabi'-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
onabi',1s - 3s - ind,nindoonabi'aa,/onabi'-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
onabi',1s - 3s - ind,nidoonabi'aa,/onabi'-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
onabi',3s - 3' - ind,odoonabi'aan,/onabi'-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
onabi',3s - 3' - conj,onabi'aad,/onabi'-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
onabi',3s - 3' - ch-conj,wenabi'aad,/onabi'-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
onabi',2s - 3 - imp,onabi',/onabi'-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
aandabi,1s - ind,indaandab,/aandabi-/,aayaandabi,first_person_singular,,independent,,FALSE,FALSE
aandabi,1s - ind,nindaandab,/aandabi-/,aayaandabi,first_person_singular,,independent,,FALSE,FALSE
aandabi,1s - ind,nidaandab,/aandabi-/,aayaandabi,first_person_singular,,independent,,FALSE,FALSE
aandabi,1s - ind,niyaandab,/aandabi-/,aayaandabi,first_person_singular,,independent,,FALSE,FALSE
aandabi,3s - ind,aandabi,/aandabi-/,aayaandabi,third_person_singular,,independent,,FALSE,FALSE
aandabi,3s - conj,aandabid,/aandabi-/,aayaandabi,third_person_singular,,conjunct,,FALSE,FALSE
aandabi,3s - ch-conj,ayaandabid,/aandabi-/,aayaandabi,third_person_singular,,changed_conjunct,,FALSE,FALSE
wawenabi,1s - ind,niwawenab,/wawenabi-/,,first_person_singular,,independent,,FALSE,FALSE
wawenabi,3s - ind,wawenabi,/wawenabi-/,,third_person_singular,,independent,,FALSE,FALSE
wawenabi,3s - conj,wawenabid,/wawenabi-/,,third_person_singular,,conjunct,,FALSE,FALSE
wawenabi,3s - ch-conj,wewenabid,/wawenabi-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
zhiigoshkigani-adaawewigamig,sg,zhiigoshkigani-adaawewigamig,/zhiigoshkigani-adaawewigamigw-/,,,,,singular,FALSE,FALSE
zhiigoshkigani-adaawewigamig,pl,zhiigoshkigani-adaawewigamigoon,/zhiigoshkigani-adaawewigamigw-/,,,,,plural,FALSE,FALSE
zhiigoshkigani-adaawewigamig,loc,zhiigoshkigani-adaaweiwgamigong,/zhiigoshkigani-adaawewigamigw-/,,,,,,FALSE,TRUE
giimoodaajimowin,sg,giimoodaajimowin,/giimoodaajimowin-/,,,,,singular,FALSE,FALSE
giimoodaajimowin,pl,giimoodaajimowinan,/giimoodaajimowin-/,,,,,plural,FALSE,FALSE
ozhibii'igewikwe,sg,ozhibii'igewikwe,/ozhibii'igewikwew-/,,,,,singular,FALSE,FALSE
ozhibii'igewikwe,pl,ozhibii'igewikweg,/ozhibii'igewikwew-/,,,,,plural,FALSE,FALSE
ozhibii'igewikwe,pl,ozhibii'igewikwewag,/ozhibii'igewikwew-/,,,,,plural,FALSE,FALSE
giimooj,,giimooj,,,,,,,FALSE,FALSE
giimooj,,giimooj igo,,,,,,,FALSE,FALSE
waabam,1s - 3s - ind,niwaabamaa,/waabam-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
waabam,3s - 1s - ind,niwaabamig,/waabam-/,,third_person_singular,first_person_singular,independent,,FALSE,FALSE
waabam,1s - 2s - ind,giwaabamin,/waabam-/,,first_person_singular,second_person_singular,independent,,FALSE,FALSE
waabam,2s - 1s - ind,giwaabam,/waabam-/,,second_person_singular,first_person_singular,independent,,FALSE,FALSE
waabam,3s - 3' - ind,owaabamaan,/waabam-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
waabam,3s - 3' - conj,waabamaad,/waabam-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
waabam,3s - 3' - ch-conj,wayaabamaad,/waabam-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
waabam,2s - 3 - imp,waabam,/waabam-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
miinikaan,sg,miinikaan,/miinikaan-/,,,,,singular,FALSE,FALSE
miinikaan,pl,miinikaanan,/miinikaan-/,,,,,plural,FALSE,FALSE
miinikaan,dim,miinikaanens,/miinikaan-/,,,,,,TRUE,FALSE
miinikaan,loc,miinikaaning,/miinikaan-/,,,,,,FALSE,TRUE
andone'an,1s - 0s - ind,ninandone'aan,/(n)andone'-/,,first_person_singular,singular_inanimate,independent,,FALSE,FALSE
andone'an,3s - 0s - ind,onandone'aan,/(n)andone'-/,,third_person_singular,singular_inanimate,independent,,FALSE,FALSE
andone'an,3s - 0 - conj,andone'ang,/(n)andone'-/,,third_person_singular,inanimate_number_not_shown,conjunct,,FALSE,FALSE
andone'an,3s - 0 - conj,endone'ang,/(n)andone'-/,,third_person_singular,inanimate_number_not_shown,conjunct,,FALSE,FALSE
andone'an,2s - 0 - imp,andone'an,/(n)andone'-/,,second_person_singular,inanimate_number_not_shown,imperative,,FALSE,FALSE
inendaagwad,0s - ind,inendaagwad,/inendaagwad-/,,singular_inanimate,,independent,,FALSE,FALSE
inendaagwad,0s - conj,inendaagwak,/inendaagwad-/,,singular_inanimate,,conjunct,,FALSE,FALSE
inendaagwad,0s - ch-conj,enendaagwak,/inendaagwad-/,,singular_inanimate,,changed_conjunct,,FALSE,FALSE
zhaaboskwagad,0s - ind,zhaaboskwagad,/zhaaboskwagad-/,,singular_inanimate,,independent,,FALSE,FALSE
zhaaboskwagad,0s - conj,zhaaboskwagak,/zhaaboskwagad-/,,singular_inanimate,,conjunct,,FALSE,FALSE
nawadin,1s - 3s - ind,ninawadinaa,/nawadin-/,nanaawadin,first_person_singular,third_person_singular,independent,,FALSE,FALSE
nawadin,3s - 0s - ind,onawadinaan,/nawadin-/,nanaawadin,third_person_singular,singular_inanimate,independent,,FALSE,FALSE
nawadin,3s - 3' - conj,nawadinaad,/nawadin-/,nanaawadin,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
nawadin,3s - 3' - ch-conj,newadinaad,/nawadin-/,nanaawadin,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
nawadin,2s - 3 - imp,nawadin,/nawadin-/,nanaawadin,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
waawiikaa,,waawiikaa,,,,,,,FALSE,FALSE
onaabam,1s - 3s - ind,indoonaabamaa,/onaabam-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
onaabam,1s - 3s - ind,nindoonaabamaa,/onaabam-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
onaabam,1s - 3s - ind,nidoonaabamaa,/onaabam-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
onaabam,3s - 3' - ind,odoonaabamaan,/onaabam-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
onaabam,3s - 3' - conj,onaabamaad,/onaabam-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
onaabam,3s - 3' - ch-conj,wenaabamaad,/onaabam-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
onaabam,2s - 3 - imp,onaabam,/onaabam-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
zhaagwenimo,1s - ind,nizhaagwenim,/zhaagwenimo-/,,first_person_singular,,independent,,FALSE,FALSE
zhaagwenimo,3s - ind,zhaagwenimo,/zhaagwenimo-/,,third_person_singular,,independent,,FALSE,FALSE
zhaagwenimo,3s - conj,zhaagwenimod,/zhaagwenimo-/,,third_person_singular,,conjunct,,FALSE,FALSE
zhaagwenimo,3s - ch-conj,zhayaagwenimod,/zhaagwenimo-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
ganawenindizowin,sg,ganawenindizowin,/ganawenindizowin-/,,,,,singular,FALSE,FALSE
adaawaage,1s - ind,indadaawaage,/adaawaage-/,ayadaawaage,first_person_singular,,independent,,FALSE,FALSE
adaawaage,1s - ind,nindadaawaage,/adaawaage-/,ayadaawaage,first_person_singular,,independent,,FALSE,FALSE
adaawaage,1s - ind,nidadaawaage,/adaawaage-/,ayadaawaage,first_person_singular,,independent,,FALSE,FALSE
adaawaage,3s - ind,adaawaage,/adaawaage-/,ayadaawaage,third_person_singular,,independent,,FALSE,FALSE
adaawaage,conj,adaawaaged,/adaawaage-/,ayadaawaage,,,conjunct,,FALSE,FALSE
adaawaage,3s - ch-conj,edaawaaged,/adaawaage-/,ayadaawaage,third_person_singular,,changed_conjunct,,FALSE,FALSE
biminizhikaw,1s - 3s - ind,imbiminizhikawaa,/biminizhikaw-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
biminizhikaw,1s - 3s - ind,nimbiminizhikawaa,/biminizhikaw-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
biminizhikaw,1s - 3s - ind,nibiminizhikawaa,/biminizhikaw-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
biminizhikaw,3s - 3' - ind,obiminizhikawaan,/biminizhikaw-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
biminizhikaw,3s - 3' - conj,biminizhikawaad,/biminizhikaw-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
biminizhikaw,3s - 3' - ch-conj,beminizhikawaad,/biminizhikaw-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
biminizhikaw,2s - 3 - imp,biminizhikaw,/biminizhikaw-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
inaabasige,1s - ind,indinaabasige,/inaabasige-/,,first_person_singular,,independent,,FALSE,FALSE
inaabasige,1s - ind,nindinaabasige,/inaabasige-/,,first_person_singular,,independent,,FALSE,FALSE
inaabasige,1s - ind,nidinaabasige,/inaabasige-/,,first_person_singular,,independent,,FALSE,FALSE
inaabasige,3s - ind,inaabasige,/inaabasige-/,,third_person_singular,,independent,,FALSE,FALSE
inaabasige,3s - conj,inaabasiged,/inaabasige-/,,third_person_singular,,conjunct,,FALSE,FALSE
inaabasige,3s - ch-conj,enaabasiged,/inaabasige-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
maajinizha'wi,1s - 3s - ind,nimaajinizha'waa,/maajinizha'w-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
maajinizha'wi,3s - 3' - ind,omaajinizha'waan,/maajinizha'w-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
maajinizha'wi,3s - 3' - conj,maajinizha'waad,/maajinizha'w-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
maajinizha'wi,3s - 3' - ch-conj,mayaajinizha'waad,/maajinizha'w-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
maajinizha'wi,2s - 3 - imp,maajinizha'wi,/maajinizha'w-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
giiwashkweganaam,1s - 3s - ind,ingiiwashkweganaamaa,/giiwashkweganaam-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
giiwashkweganaam,1s - 3s - ind,ningiiwashkweganaamaa,/giiwashkweganaam-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
giiwashkweganaam,1s - 3s - ind,nigiiwashkweganaamaa,/giiwashkweganaam-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
giiwashkweganaam,3s - 3' - ind,ogiiwashkweganaamaan,/giiwashkweganaam-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
giiwashkweganaam,3s - 3' - conj,giiwashkweganaamaad,/giiwashkweganaam-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
giiwashkweganaam,3s - 3' - ch-conj,gaawashkweganaamaad,/giiwashkweganaam-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
giiwashkweganaam,2s - 3 - imp,giiwashkweganaam,/giiwashkweganaam-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
dibaakonigaazo,3s - ind,dibaakonigaazo,/dibaakonigaazo-/,,third_person_singular,,independent,,FALSE,FALSE
dibaakonigaazo,3s - conj,dibaakonigaazod,/dibaakonigaazo-/,,third_person_singular,,conjunct,,FALSE,FALSE
dibaakonigaazo,3s - ch-conj,debaakonigaazod,/dibaakonigaazo-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
webin,1s - 3s - ind,niwebinaa,/webin-/,wewebin,first_person_singular,third_person_singular,independent,,FALSE,FALSE
webin,3s - 3' - ind,owebinaan,/webin-/,wewebin,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
webin,3s - 3' - conj,webinaad,/webin-/,wewebin,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
webin,3s - 3' - ch-conj,wayebinaad,/webin-/,wewebin,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
webin,2s - 3 - imp,webin,/webin-/,wewebin,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
waatebagaa-giizis,sg,waatebagaa-giizis,/waatebagaa-giizisw-/,,,,,singular,FALSE,FALSE
asham,1s - 3s - ind,indashamaa,/asham-/,ayasham,first_person_singular,third_person_singular,independent,,FALSE,FALSE
asham,1s - 3s - ind,nindashamaa,/asham-/,ayasham,first_person_singular,third_person_singular,independent,,FALSE,FALSE
asham,1s - 3s - ind,nidashamaa,/asham-/,ayasham,first_person_singular,third_person_singular,independent,,FALSE,FALSE
asham,3s - 1s - ind,nindashamig,/asham-/,ayasham,third_person_singular,first_person_singular,independent,,FALSE,FALSE
asham,X - 1s - ind,nindashamigoo,/asham-/,ayasham,indefinite,first_person_singular,independent,,FALSE,FALSE
asham,1s - 2s - ind,gidashamin,/asham-/,ayasham,first_person_singular,second_person_singular,independent,,FALSE,FALSE
asham,2s - 1s - ind,gidasham,/asham-/,ayasham,second_person_singular,first_person_singular,independent,,FALSE,FALSE
asham,3s - 3' - ind,odashamaan,/asham-/,ayasham,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
asham,X - 3s - ind,ashamaa,/asham-/,ayasham,indefinite,third_person_singular,independent,,FALSE,FALSE
asham,3s - 3' - conj,ashamaad,/asham-/,ayasham,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
asham,3s - 3' - ch-conj,eshamaad,/asham-/,ayasham,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
asham,2s - 3 - imp,asham,/asham-/,ayasham,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
asham,2s - 3 - imp prohib,gego ashamaaken,/asham-/,ayasham,second_person_singular,third_person_number_not_shown,prohibitive_imperative,,FALSE,FALSE
asham,2s - 3 - imp del,ashamaakan,/asham-/,ayasham,second_person_singular,third_person_number_not_shown,delayed_imperative,,FALSE,FALSE
gozigwaakomin,sg,gozigwaakomin,/gozigwaakomin-/,,,,,singular,FALSE,FALSE
gozigwaakomin,pl,gozigwaakominag,/gozigwaakomin-/,,,,,plural,FALSE,FALSE
bangishimon,0s - ind,bangishimon,/bangishimo-/,,singular_inanimate,,independent,,FALSE,FALSE
bangishimon,0s - conj,bangishimog,/bangishimo-/,,singular_inanimate,,conjunct,,FALSE,FALSE
bangishimon,0s - ch-conj,bengishimog,/bangishimo-/,,singular_inanimate,,changed_conjunct,,FALSE,FALSE
bagida'waa,1s - ind,imbagida'waa,/bagida'waa-/,,first_person_singular,,independent,,FALSE,FALSE
bagida'waa,1s - ind,nimbagida'waa,/bagida'waa-/,,first_person_singular,,independent,,FALSE,FALSE
bagida'waa,1s - ind,nibagida'waa,/bagida'waa-/,,first_person_singular,,independent,,FALSE,FALSE
bagida'waa,3s - ind,bagida'waa,/bagida'waa-/,,third_person_singular,,independent,,FALSE,FALSE
bagida'waa,3s - conj,bagida'waad,/bagida'waa-/,,third_person_singular,,conjunct,,FALSE,FALSE
bagida'waa,3s - ch-conj,begida'waad,/bagida'waa-/,,third_person_singular,,changed_conjunct,,FALSE,FALSE
izhisidoon,1s - 0s - ind,indizhisidoon,/izhisid-/,,first_person_singular,singular_inanimate,independent,,FALSE,FALSE
izhisidoon,1s - 0s - ind,nindizhisidoon,/izhisid-/,,first_person_singular,singular_inanimate,independent,,FALSE,FALSE
izhisidoon,1s - 0s - ind,nidizhisidoon,/izhisid-/,,first_person_singular,singular_inanimate,independent,,FALSE,FALSE
izhisidoon,3s - 0s - ind,odizhisidoon,/izhisid-/,,third_person_singular,singular_inanimate,independent,,FALSE,FALSE
izhisidoon,3s - 0 - conj,izhisidood,/izhisid-/,,third_person_singular,inanimate_number_not_shown,conjunct,,FALSE,FALSE
izhisidoon,3s - 0 - ch-conj,ezhisidood,/izhisid-/,,third_person_singular,inanimate_number_not_shown,changed_conjunct,,FALSE,FALSE
izhisidoon,2s - 0 - imp,izhisidoon,/izhisid-/,,second_person_singular,inanimate_number_not_shown,imperative,,FALSE,FALSE
zaka',1s - 3s - ind,inzaka'waa,/zaka'w-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
zaka',1s - 3s - ind,ninzaka'waa,/zaka'w-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
zaka',1s - 3s - ind,nizaka'waa,/zaka'w-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
zaka',3s - 3' - ind,ozaka'waan,/zaka'w-/,,third_person_singular,third_person_obviative,independent,,FALSE,FALSE
zaka',3s - 3' - conj,zaka'waad,/zaka'w-/,,third_person_singular,third_person_obviative,conjunct,,FALSE,FALSE
zaka',3s - 3' - ch-conj,zeka'waad,/zaka'w-/,,third_person_singular,third_person_obviative,changed_conjunct,,FALSE,FALSE
zaka',2s - 3 - imp,zaka',/zaka'w-/,,second_person_singular,third_person_number_not_shown,imperative,,FALSE,FALSE
inagim,1s - 3s - ind,indinagimaa,/inagim-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
inagim,1s - 3s - ind,nindinagimaa,/inagim-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
inagim,1s - 3s - ind,nidinagimaa,/inagim-/,,first_person_singular,third_person_singular,independent,,FALSE,FALSE
